"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://erneste.com.au/arriving-soon/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","1676","0.512","",""
"https://erneste.com.au/wp-includes/js/dist/api-fetch.min.js?ver=3623a576c78df404ff20","application/javascript","200","OK","Indexable","","0","0.149","",""
"https://erneste.com.au/look/concrete-look-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","2631","0.253","",""
"https://erneste.com.au/tile-application/bathroom-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1866","0.247","",""
"https://erneste.com.au/tile-application/","text/html; charset=UTF-8","200","OK","Indexable","","1676","0.292","",""
"https://erneste.com.au/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.9.5","application/javascript","200","OK","Indexable","","0","0.089","",""
"https://erneste.com.au/wp-content/themes/erneste/assets/css/carousel.css?ver=1.0.1","text/css","200","OK","Indexable","","0","0.099","",""
"https://erneste.com.au/wp-content/themes/erneste/assets/css/style.css?ver=89.88.9632","text/css","200","OK","Indexable","","0","0.112","",""
"https://erneste.com.au/design/rectangular-shape-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1818","0.365","",""
"https://erneste.com.au/wp-includes/js/imagesloaded.min.js?ver=5.0.0","application/javascript","200","OK","Indexable","","0","0.166","",""
"https://erneste.com.au/discount-tile-outlet","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","7","0.272","https://erneste.com.au/discount-tile-outlet/","HTTP Redirect"
"https://erneste.com.au/tile-application/external-outdoor-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","2630","0.317","",""
"https://www.google.com/recaptcha/api.js?render=6LficV8nAAAAABsssZ5WCW_rjUryQ82ZUZ5jgSiC&ver=3.0","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.235","",""
"https://erneste.com.au/wp-includes/js/underscore.min.js?ver=1.13.7","application/javascript","200","OK","Indexable","","0","0.355","",""
"https://erneste.com.au/wp-content/themes/erneste/assets/css/style-products.css?ver=88.909.58","text/css","200","OK","Indexable","","0","0.135","",""
"https://erneste.com.au/look/decorative-feature-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","2650","0.279","",""
"https://erneste.com.au/tile-application/splashback-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1871","0.325","",""
"https://erneste.com.au/look/marble-look-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","2631","0.425","",""
"https://erneste.com.au/wp-content/plugins/add-search-to-menu/public/css/ivory-search.min.css?ver=5.5.11","text/css","200","OK","Indexable","","0","0.194","",""
"https://erneste.com.au/wp-content/uploads/2024/10/erneste-logo-1.png","image/png","200","OK","Indexable","","0","0.271","",""
"https://www.google.com/maps?q=1281+-+1283+Sydney+Road+Fawkner+VIC.+Australia+3060","text/html; charset=UTF-8","200","OK","Indexable","","838","0.624","",""
"https://erneste.com.au/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0","application/javascript","200","OK","Indexable","","0","0.198","",""
"https://erneste.com.au/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.9.5","application/javascript","200","OK","Indexable","","0","0.117","",""
"https://erneste.com.au/wp-content/themes/genesis-block-theme/inc/icons/css/icon-style.css?ver=1.0.0","text/css","200","OK","Indexable","","0","0.087","",""
"https://erneste.com.au/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6","application/javascript","200","OK","Indexable","","0","0.118","",""
"https://erneste.com.au/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.9.5","application/javascript","200","OK","Indexable","","0","0.082","",""
"https://erneste.com.au/wp-includes/js/api-request.min.js?ver=6.8.3","application/javascript","200","OK","Indexable","","0","0.117","",""
"https://erneste.com.au/wp-content/plugins/megamenu/js/maxmegamenu.js?ver=3.3","application/javascript","200","OK","Indexable","","0","0.178","",""
"https://erneste.com.au/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.9.5","application/javascript","200","OK","Indexable","","0","0.181","",""
"https://erneste.com.au/wp-includes/css/dashicons.min.css?ver=6.8.3","text/css","200","OK","Indexable","","0","0.080","",""
"https://erneste.com.au/wp-includes/js/hoverIntent.min.js?ver=1.10.2","application/javascript","200","OK","Indexable","","0","0.218","",""
"https://erneste.com.au/wp-content/plugins/blog-designer/public/js/designer.js?ver=1.0","application/javascript","200","OK","Indexable","","0","0.290","",""
"https://erneste.com.au/wp-content/plugins/add-search-to-menu/public/js/ivory-search.min.js?ver=5.5.11","application/javascript","200","OK","Indexable","","0","0.155","",""
"https://erneste.com.au/wp-content/uploads/2026/02/RED-HOT-FEB-SALE-Web-Lightbox-212x300.png","image/png","200","OK","Indexable","","0","0.089","",""
